# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   271    39
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   226    40
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   225    38
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   219    40
    0    49    59     3     0     0     0  4513  1677     0     0   445     5     -     -     0   263    40
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   220    39
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   223    39
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   220    39
    0    49    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   267    39
    0    48    59     3     0     0     0  4513  1676     0     0   445     5     -     -     0   240    38
    0    48    59     3     0     0     0  4513  1673     0     0   445     5     -     -     0   277    39
    0    48    59     3     0     0     0  4513  1675     0     0   445     5     -     -     0   225    39
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   249    39
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   270    40
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   258    40
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   219    38
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   284    39
    0    49    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   267    38
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   223    36
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   224    37
    0    48    60     2     0     0     0  4513  1678     0     0   445     5     -     -     0   242    36
    0    49    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0   216    36
    0    49    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   289    37
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   220    37
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   225    36
    0    48    58     2     0     0     0  4513  1674     0     0   445     5     -     -     0   225    36
    0    48    58     3     0     0     0  4513  1676     0     0   445     5     -     -     0   252    37
    0    48    58     2     0     0     0  4513  1675     0     0   445     5     -     -     0   242    38
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   218    32
    0    48    58     2     0     0     0  4513  1675     0     0   445     5     -     -     0   262    31
    0    48    58     5     1     0     0  4513  1675     0     0   445     5     -     -     0   253    29
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   222    30
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   269    30
# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    48    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0   248    30
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   223    30
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   264    30
    0    49    58     2     0     0     0  4513  1675     0     0   445     5     -     -     0   250    29
    0    48    58     2     0     0     0  4513  1675     0     0   445     5     -     -     0   218    29
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   222    29
    0    49    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0   236    29
    0    48    58     3     0     0     0  4513  1678     0     0   445     5     -     -     0   237    36
    0    48    58     3     0     0     0  4513  1677     0     0   445     5     -     -     0   225    29
    0    48    58     3     0     0     0  4513  1676     0     0   445     5     -     -     0   222    29
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   226    30
    0    49    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   261    31
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   218    30
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   275    31
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   222    32
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   221    31
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   271    32
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   267    32
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   223    32
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   224    32
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   251    32
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   222    39
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   229    40
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   254    39
    0    48    58     3     0     0     0  4513  1677     0     0   445     5     -     -     0   262    39
    0    48    58     3     0     0     0  4513  1678     0     0   445     5     -     -     0   241    40
    0    49    58     3     0     0     0  4513  1679     0     0   445     5     -     -     0   224    40
    0    48    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0   222    40
