# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    49    62     2     1     0     0  4513  1676     0     0   457     5     -     -     0     5     0
    0    49    62     2     1     0     0  4513  1677     0     0   457     5     -     -     0     0     4
    0    49    61     2     1     0     0  4513  1678     0     0   457     5     -     -     0     5     0
    0    49    61     2     1     0     0  4513  1677     0     0   457     5     -     -     0     5     0
    0    49    61     3     1     0     0  4513  1676     0     0   457     5     -     -     0     0     1
    0    49    61     3     1     0     0  4513  1675     0     0   457     5     -     -     0     7     0
    0    49    61     3     1     0     0  4513  1675     0     0   457     5     -     -     0     6     0
    0    49    61     2     1     0     0  4513  1674     0     0   457     5     -     -     0     1     1
    0    49    61     2     1     0     0  4513  1676     0     0   457     5     -     -     0     5     0
    0    49    61     2     1     0     0  4513  1676     0     0   457     5     -     -     0     5     0
    0    49    61     2     1     0     0  4513  1676     0     0   457     5     -     -     0     0     0
    0    49    61     2     1     0     0  4513  1676     0     0   457     5     -     -     0     2     1
# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    49    61     2     1     0     0  4513  1675     0     0   457     5     -     -     0     1     1
    0    49    61     2     1     0     0  4513  1674     0     0   457     5     -     -     0     1     0
    0    49    61     2     1     0     0  4513  1676     0     0   457     5     -     -     0     5     0
    0    49    61     2     1     0     0  4513  1674     0     0   457     5     -     -     0     6     0
    0    49    60     2     1     0     0  4513  1675     0     0   457     5     -     -     0     6     0
    0    49    60     2     1     0     0  4513  1675     0     0   457     5     -     -     0     1     1
    0    49    60     2     1     0     0  4513  1676     0     0   457     5     -     -     0     6     0
    0    49    60     2     1     0     0  4513  1674     0     0   457     5     -     -     0     5     0
    0    49    60     2     1     0     0  4513  1675     0     0   457     5     -     -     0     0     1
    0    49    60     2     1     0     0  4513  1676     0     0   457     5     -     -     0     0     1
    0    49    60     2     1     0     0  4513  1676     0     0   457     5     -     -     0     5     0
    0    49    60     3     1     0     0  4513  1675     0     0   457     5     -     -     0     0     1
    0    49    60     3     1     0     0  4513  1676     0     0   457     5     -     -     0     0     1
    0    49    60     3     1     0     0  4513  1676     0     0   457     5     -     -     0     6     0
    0    49    60     3     1     0     0  4513  1677     0     0   457     5     -     -     0     1     0
    0    49    60     2     1     0     0  4513  1677     0     0   457     5     -     -     0     4     0
    0    49    60     2     1     0     0  4513  1675     0     0   457     5     -     -     0     1     0
    0    49    60     2     1     0     0  4513  1674     0     0   457     5     -     -     0     1     0
    0    49    60     2     1     0     0  4513  1676     0     0   457     5     -     -     0     1     0
    0    49    60     2     1     0     0  4513  1676     0     0   457     5     -     -     0     1     0
    0    49    60     2     1     0     0  4513  1676     0     0   457     5     -     -     0     0     0
    0    49    60     2     1     0     0  4513  1677     0     0   457     5     -     -     0     2     0
    0    49    60     2     1     0     0  4513  1678     0     0   457     5     -     -     0     2     0
    0    49    59     2     1     0     0  4513  1677     0     0   457     5     -     -     0    16     7
    0    51    60     0     0     0     0  5005  1676     0     0   155     5     -     -     0     0     0
    0    42    59     0     0     0     0  5005  1674     0     0   155     5     -     -     0    19     0
    0    42    59     1     0     0     0  5005  1184     0     0   155     5     -     -     0     0     0
    0    42    59     1     0     0     0  5005  1185     0     0   155     5     -     -     0     0     0
    0    40    59     1     0     0     0  4513  1185     0     0   155     5     -     -     0     1     0
